0	496092
64	705780
128	916044
192	1125720
256	1336272
320	1545372
384	1755816
448	1965492
512	2175336
576	2384868
640	2592756
704	2803272
768	3013188
832	3438756
896	3621528
960	3831996
1024	4040856
1088	4250976
1152	4464168
1216	4671168
1280	4880496
1344	5089212
1408	5298924
1472	5505780
1536	5715588
1600	5933868
1664	6139296
1728	6351132
1792	6556560
1856	6769968
1920	6972072
1984	7187748
2048	7393224
2112	7609548
2176	7809312
2240	8024268
2304	8231916
2368	8437380
2432	8655516
2496	8856732
2560	9067668
2624	9287016
2688	9488328
2752	9703176
2816	9913368
2880	10115292
2944	10311360
3008	10537200
3072	10747416
3136	10962444
3200	11164140
3264	11380188
3328	11580216
3392	11793948
3456	12002628
3520	12220092
3584	12432204
3648	12629016
3712	12848196
3776	13047900
3840	13270800
3904	13483476
3968	13673436
4032	13894740
4096	14104800
4160	14310648
4224	14531160
4288	14730864
4352	14947860
4416	15160728
4480	15380616
4544	15574080
4608	15785856
4672	15984636
4736	16201932
4800	16405392
4864	16630524
4928	16816056
4992	17032320
5056	17245548
5120	17464524
5184	17659764
5248	17888664
5312	18088044
5376	18320100
5440	18506292
5504	18730428
5568	18922020
5632	19133400
5696	19343568
5760	19550076
5824	19785456
5888	19965684
5952	20191236
6016	20392188
6080	20611584
6144	20821164
6208	21016668
6272	21242220
6336	21449952
6400	21672972
6464	21832404
6528	22112808
6592	22258608
6656	22490592
6720	22696788
6784	22863348
6848	23106156
6912	23314392
6976	23528688
7040	23770560
7104	23964720
7168	24159720
7232	24369000
7296	24605904
7360	24808896
7424	24988428
7488	25243044
7552	25411380
7616	25644948
7680	25831236
7744	26083920
7808	26298216
7872	26466324
7936	26701728
8000	26892084
8064	27081432
8128	27343464
8192	27539412
