0	170577
64	154486
128	304144
192	305741
256	467643
320	468285
384	623172
448	626610
512	785327
576	786672
640	942957
704	943065
768	1099508
832	1100117
896	1253343
960	1256769
1024	1412804
1088	1413485
1152	1566770
1216	1562430
1280	1714991
1344	1689652
1408	1839388
1472	1840336
1536	1979054
1600	1974771
1664	2123062
1728	2129481
1792	2258132
1856	2267700
1920	2406097
1984	2413230
2048	2571397
2112	2556265
2176	2741658
2240	2708977
2304	2872101
2368	2860943
2432	3000536
2496	3006705
2560	3154503
2624	3160643
2688	3305628
2752	3300162
2816	3426018
2880	3452382
2944	3586257
3008	3588724
3072	3733427
3136	3738883
3200	3868714
3264	3887876
3328	4037366
3392	4038656
3456	4188636
3520	4175879
3584	4359957
3648	4350627
3712	4476056
3776	4499434
3840	4648541
3904	4614507
3968	4791709
4032	4789172
4096	4918059
4160	4956051
4224	5098385
4288	5078438
4352	5218625
4416	5244625
4480	5398113
4544	5392394
4608	5517684
4672	5560494
4736	5704350
4800	5676358
4864	5814829
4928	5814906
4992	5973300
5056	5984732
5120	6145582
5184	6136504
5248	6282720
5312	6263841
5376	6409845
5440	6426263
5504	6576673
5568	6625082
5632	6757689
5696	6730478
5760	6931213
5824	6892961
5888	7046040
5952	7049630
6016	7178908
6080	7210087
6144	7331053
6208	7346280
6272	7507517
6336	7547012
6400	7638264
6464	7639096
6528	7809524
6592	7767268
6656	7943186
6720	7915973
6784	8067143
6848	8058180
6912	8272664
6976	8250742
7040	8380393
7104	8379530
7168	8534587
7232	8543484
7296	8677949
7360	8748110
7424	8864814
7488	8849471
7552	8986454
7616	9008958
7680	9139171
7744	9153890
7808	9286271
7872	9268565
7936	9485980
8000	9409559
8064	9624334
8128	9580018
8192	9739789
