0	171506
64	176209
128	200126
192	207196
256	234135
320	251004
384	270331
448	285082
512	309212
576	328410
640	347493
704	366773
768	396271
832	398715
896	417073
960	446612
1024	464592
1088	469271
1152	500549
1216	516068
1280	543314
1344	555262
1408	573194
1472	584532
1536	602746
1600	624810
1664	646829
1728	658778
1792	692744
1856	706653
1920	721607
1984	746901
2048	764210
2112	787595
2176	788721
2240	816349
2304	830915
2368	853550
2432	882682
2496	881272
2560	913535
2624	923046
2688	950569
2752	961762
2816	971985
2880	1001062
2944	1018941
3008	1035619
3072	1059984
3136	1077122
3200	1096496
3264	1116938
3328	1136972
3392	1157247
3456	1166791
3520	1192280
3584	1199523
3648	1219260
3712	1240041
3776	1269237
3840	1262014
3904	1285420
3968	1304232
4032	1324397
4096	1344385
4160	1354744
4224	1371290
4288	1401379
4352	1424802
4416	1428467
4480	1458627
4544	1474429
4608	1502254
4672	1509834
4736	1523138
4800	1545334
4864	1561984
4928	1583441
4992	1598261
5056	1623209
5120	1643431
5184	1657771
5248	1687128
5312	1696566
5376	1701898
5440	1730910
5504	1750314
5568	1764867
5632	1799391
5696	1817651
5760	1826345
5824	1861642
5888	1904797
5952	1920030
6016	1936748
6080	1955652
6144	1983071
6208	1977026
6272	2003518
6336	2023473
6400	2044326
6464	2053282
6528	2090355
6592	2084493
6656	2100691
6720	2109179
6784	2139449
6848	2170555
6912	2195097
6976	2213624
7040	2237496
7104	2252212
7168	2265729
7232	2297240
7296	2307283
7360	2325236
7424	2345674
7488	2360247
7552	2399170
7616	2428443
7680	2462955
7744	2486192
7808	2520456
7872	2534912
7936	2520593
8000	2537527
8064	2541081
8128	2596858
8192	2573194
