0	8468
64	5408
128	7213
192	8831
256	10712
320	12410
384	14322
448	16116
512	17816
576	19640
640	21539
704	23295
768	25069
832	26770
896	28686
960	30902
1024	32396
1088	33917
1152	35792
1216	37704
1280	39290
1344	41251
1408	43150
1472	45021
1536	46908
1600	48698
1664	50407
1728	52378
1792	53673
1856	56146
1920	57457
1984	59186
2048	61359
2112	63136
2176	65060
2240	66367
2304	68180
2368	70032
2432	72042
2496	73782
2560	75547
2624	77504
2688	79411
2752	81451
2816	83210
2880	84965
2944	86645
3008	88336
3072	89765
3136	91687
3200	94293
3264	95338
3328	97165
3392	99251
3456	100763
3520	102713
3584	104608
3648	106147
3712	107779
3776	109511
3840	111700
3904	113292
3968	115719
4032	116870
4096	118865
4160	120923
4224	122640
4288	125145
4352	126146
4416	127900
4480	129842
4544	131266
4608	133746
4672	135487
4736	137019
4800	138480
4864	139828
4928	142034
4992	144953
5056	146035
5120	148386
5184	150494
5248	151241
5312	153323
5376	154700
5440	156925
5504	158048
5568	159957
5632	162554
5696	163559
5760	165707
5824	168582
5888	169634
5952	170804
6016	173103
6080	174542
6144	176444
6208	177745
6272	179158
6336	181419
6400	182604
6464	185434
6528	186956
6592	188875
6656	191249
6720	192414
6784	195550
6848	196660
6912	198016
6976	199459
7040	201852
7104	203967
7168	204980
7232	208606
7296	208262
7360	214459
7424	212890
7488	214128
7552	215489
7616	218391
7680	220239
7744	221192
7808	222904
7872	225296
7936	226935
8000	228364
8064	230625
8128	233147
8192	234226
