0	8471
32	5313
64	5676
96	7503
128	7885
160	9684
192	10077
224	11946
256	12381
288	14069
320	14463
352	16417
384	16768
416	18820
448	19317
480	20724
512	21221
544	22962
576	23485
608	25141
640	25565
672	27625
704	27934
736	30056
768	30191
800	32002
832	32248
864	34084
896	35053
928	36166
960	36767
992	38586
1024	39080
1056	40882
1088	41138
1120	43642
1152	43435
1184	45502
1216	45669
1248	47752
1280	47783
1312	49422
1344	50203
1376	51764
1408	52180
1440	54020
1472	54765
1504	56630
1536	56714
1568	58640
1600	58767
1632	61024
1664	60732
1696	63064
1728	63211
1760	64690
1792	65081
1824	67051
1856	67322
1888	69403
1920	69895
1952	71212
1984	71841
2016	74203
2048	74542
2080	76173
2112	76443
2144	78121
2176	79667
2208	81012
2240	81250
2272	82596
2304	83339
2336	84862
2368	85292
2400	87340
2432	88272
2464	89714
2496	89887
2528	92276
2560	92163
2592	94108
2624	94692
2656	96582
2688	96645
2720	98472
2752	98757
2784	100723
2816	101628
2848	103077
2880	103605
2912	104951
2944	105656
2976	107673
3008	108349
3040	109507
3072	110220
3104	112305
3136	112066
3168	114226
3200	114134
3232	115665
3264	116532
3296	118634
3328	118504
3360	121035
3392	121474
3424	122447
3456	123687
3488	124453
3520	124678
3552	126570
3584	127302
3616	129069
3648	130370
3680	131336
3712	131625
3744	134153
3776	134225
3808	137372
3840	137427
3872	138064
3904	139164
3936	141141
3968	141809
4000	142535
4032	143132
4064	145300
4096	145957
4128	147321
4160	148305
4192	149147
4224	149622
4256	151616
4288	151889
4320	153810
4352	154130
4384	156627
4416	156361
4448	158014
4480	158887
4512	160628
4544	160763
4576	163165
4608	163112
4640	164194
4672	166147
4704	166718
4736	167357
4768	169335
4800	168846
4832	171105
4864	171212
4896	173285
4928	174857
4960	176239
4992	175744
5024	177695
5056	177934
5088	180349
5120	180605
5152	182592
5184	182915
5216	184099
5248	184892
5280	186867
5312	187820
5344	188711
5376	190240
5408	191429
5440	192033
5472	193980
5504	193260
5536	195539
5568	195312
5600	197815
5632	198254
5664	199137
5696	199674
5728	201388
5760	202674
5792	204196
5824	204011
5856	205684
5888	206314
5920	208507
5952	209619
5984	210614
6016	211394
6048	213022
6080	214016
6112	215610
6144	215337
6176	216959
6208	218774
6240	220996
6272	220258
6304	222255
6336	223060
6368	226619
6400	227449
6432	227252
6464	228070
6496	228207
6528	230473
6560	231341
6592	232510
6624	235322
6656	235197
6688	235692
6720	236277
6752	237391
6784	239148
6816	240595
6848	240896
6880	242132
6912	243344
6944	245123
6976	244591
7008	247013
7040	248464
7072	249274
7104	249214
7136	251643
7168	251074
7200	252025
7232	253293
7264	255409
7296	256881
7328	258176
7360	258330
7392	260042
7424	260178
7456	263747
7488	263281
7520	264540
7552	265239
7584	267081
7616	266425
7648	268765
7680	270165
7712	271140
7744	272004
7776	272563
7808	273350
7840	274569
7872	274383
7904	277453
7936	278255
7968	279093
8000	279996
8032	282902
8064	282312
8096	283587
8128	284577
8160	287041
8192	286366
